fire_exposure_id,기상셀ID,기준시각,기후지형유형,date,month,hour,matched_control_n,full_5_matched,is_ys0071,is_less_than_5_matched,is_2021_feb_cluster,control_row_n,fire_value,control_mean,feature,variable,window_h,risk_direction,feature_family,delta,risk_direction_match
FE_00741,YS_0025,2020-10-20 14:00:00,고지·산간형,2020-10-20,10,14,5,True,False,False,False,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00742,YS_0025,2020-10-20 15:00:00,고지·산간형,2020-10-20,10,15,5,True,False,False,False,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00743,YS_0025,2021-01-29 14:00:00,고지·산간형,2021-01-29,1,14,5,True,False,False,False,5,0.64,0.378,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.262,False
FE_00744,YS_0025,2021-02-03 08:00:00,고지·산간형,2021-02-03,2,8,5,True,False,False,True,5,0.0,0.006,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.006,True
FE_00745,YS_0025,2021-02-05 14:00:00,고지·산간형,2021-02-05,2,14,5,True,False,False,True,5,0.0,0.006,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.006,True
FE_00746,YS_0025,2021-02-07 16:00:00,고지·산간형,2021-02-07,2,16,5,True,False,False,True,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00747,YS_0025,2021-02-11 06:00:00,고지·산간형,2021-02-11,2,6,5,True,False,False,True,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00748,YS_0025,2021-02-12 10:00:00,고지·산간형,2021-02-12,2,10,5,True,False,False,True,5,0.0,0.006,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.006,True
FE_00749,YS_0025,2021-02-12 16:00:00,고지·산간형,2021-02-12,2,16,5,True,False,False,True,5,0.0,0.006,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.006,True
FE_00750,YS_0025,2021-02-12 17:00:00,고지·산간형,2021-02-12,2,17,5,True,False,False,True,5,0.0,0.004,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.004,True
FE_00751,YS_0025,2021-02-13 10:00:00,고지·산간형,2021-02-13,2,10,5,True,False,False,True,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00752,YS_0025,2021-02-14 17:00:00,고지·산간형,2021-02-14,2,17,5,True,False,False,True,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00753,YS_0025,2021-04-25 12:00:00,고지·산간형,2021-04-25,4,12,5,True,False,False,False,5,0.0,6.093999999999999,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-6.093999999999999,True
FE_00754,YS_0025,2021-05-02 08:00:00,고지·산간형,2021-05-02,5,8,5,True,False,False,False,5,6.140000000000001,12.081999999999999,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-5.941999999999998,True
FE_00755,YS_0026,2020-01-26 13:00:00,영서 내륙형,2020-01-26,1,13,5,True,False,False,False,5,0.0,13.39,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-13.39,True
FE_00756,YS_0026,2020-01-26 14:00:00,영서 내륙형,2020-01-26,1,14,5,True,False,False,False,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00757,YS_0026,2020-05-06 11:00:00,영서 내륙형,2020-05-06,5,11,5,True,False,False,False,5,0.0,18.756,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-18.756,True
FE_00758,YS_0026,2020-06-21 17:00:00,영서 내륙형,2020-06-21,6,17,5,True,False,False,False,5,0.0,6.553999999999999,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-6.553999999999999,True
FE_00759,YS_0026,2021-02-14 18:00:00,영서 내륙형,2021-02-14,2,18,5,True,False,False,True,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00760,YS_0026,2021-03-14 11:00:00,영서 내륙형,2021-03-14,3,11,5,True,False,False,False,5,0.0,0.006,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.006,True
FE_00761,YS_0026,2021-04-22 13:00:00,영서 내륙형,2021-04-22,4,13,5,True,False,False,False,5,0.0,1.8300000000000005,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-1.8300000000000005,True
FE_00762,YS_0026,2021-04-22 14:00:00,영서 내륙형,2021-04-22,4,14,5,True,False,False,False,5,0.0,7.13,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-7.13,True
FE_00763,YS_0026,2021-05-09 13:00:00,영서 내륙형,2021-05-09,5,13,5,True,False,False,False,5,0.0,13.813999999999998,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-13.813999999999998,True
FE_00764,YS_0027,2020-01-26 06:00:00,고지·산간형,2020-01-26,1,6,5,True,False,False,False,5,0.0,12.03,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-12.03,True
FE_00765,YS_0027,2021-01-26 09:00:00,고지·산간형,2021-01-26,1,9,5,True,False,False,False,5,0.0,0.13999999999999999,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.13999999999999999,True
FE_00766,YS_0027,2021-02-01 09:00:00,고지·산간형,2021-02-01,2,9,5,True,False,False,True,5,3.34,0.004,rain_sum_24h,rain_sum,24.0,lower,hourly_window,3.336,False
FE_00767,YS_0027,2021-02-05 14:00:00,고지·산간형,2021-02-05,2,14,5,True,False,False,True,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00768,YS_0027,2021-02-05 15:00:00,고지·산간형,2021-02-05,2,15,5,True,False,False,True,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00769,YS_0027,2021-02-20 15:00:00,고지·산간형,2021-02-20,2,15,5,True,False,False,True,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00770,YS_0027,2021-02-20 16:00:00,고지·산간형,2021-02-20,2,16,5,True,False,False,True,5,0.0,0.006,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.006,True
FE_00771,YS_0027,2021-04-21 08:00:00,고지·산간형,2021-04-21,4,8,5,True,False,False,False,5,0.0,0.08600000000000001,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.08600000000000001,True
FE_00772,YS_0028,2020-02-09 18:00:00,영서 내륙형,2020-02-09,2,18,5,True,False,False,False,5,0.0,2.21,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-2.21,True
FE_00773,YS_0028,2020-02-09 19:00:00,영서 내륙형,2020-02-09,2,19,5,True,False,False,False,5,0.0,0.594,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.594,True
FE_00774,YS_0028,2020-02-23 15:00:00,영서 내륙형,2020-02-23,2,15,5,True,False,False,False,5,0.0,1.8980000000000001,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-1.8980000000000001,True
FE_00775,YS_0028,2020-04-08 12:00:00,영서 내륙형,2020-04-08,4,12,5,True,False,False,False,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00776,YS_0028,2020-04-08 13:00:00,영서 내륙형,2020-04-08,4,13,5,True,False,False,False,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00777,YS_0028,2020-05-06 14:00:00,영서 내륙형,2020-05-06,5,14,5,True,False,False,False,5,5.45,8.221999999999998,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-2.7719999999999976,True
FE_00778,YS_0028,2020-10-21 14:00:00,영서 내륙형,2020-10-21,10,14,5,True,False,False,False,5,0.0,1.506,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-1.506,True
FE_00779,YS_0028,2020-10-21 15:00:00,영서 내륙형,2020-10-21,10,15,5,True,False,False,False,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00780,YS_0028,2020-12-04 22:00:00,영서 내륙형,2020-12-04,12,22,5,True,False,False,False,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00781,YS_0028,2021-01-04 11:00:00,영서 내륙형,2021-01-04,1,11,5,True,False,False,False,5,0.0,0.694,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.694,True
FE_00782,YS_0028,2021-01-27 10:00:00,영서 내륙형,2021-01-27,1,10,5,True,False,False,False,5,1.0,0.49399999999999994,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.506,False
FE_00783,YS_0028,2021-01-29 10:00:00,영서 내륙형,2021-01-29,1,10,5,True,False,False,False,5,1.5,0.69,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.81,False
FE_00784,YS_0028,2021-02-01 11:00:00,영서 내륙형,2021-02-01,2,11,5,True,False,False,True,5,4.5,0.098,rain_sum_24h,rain_sum,24.0,lower,hourly_window,4.402,False
FE_00785,YS_0028,2021-02-13 08:00:00,영서 내륙형,2021-02-13,2,8,5,True,False,False,True,5,0.0,0.3,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.3,True
FE_00786,YS_0028,2021-02-14 10:00:00,영서 내륙형,2021-02-14,2,10,5,True,False,False,True,5,0.0,0.3,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.3,True
FE_00787,YS_0028,2021-02-24 17:00:00,영서 내륙형,2021-02-24,2,17,5,True,False,False,True,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00788,YS_0028,2021-03-30 11:00:00,영서 내륙형,2021-03-30,3,11,5,True,False,False,False,5,0.0,0.298,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.298,True
FE_00789,YS_0029,2020-03-19 21:00:00,영서 내륙형,2020-03-19,3,21,5,True,False,False,False,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00790,YS_0029,2020-04-27 17:00:00,영서 내륙형,2020-04-27,4,17,5,True,False,False,False,5,0.05,0.088,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.03799999999999999,True
FE_00791,YS_0029,2020-06-05 16:00:00,영서 내륙형,2020-06-05,6,16,5,True,False,False,False,5,0.0,0.34,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.34,True
FE_00792,YS_0029,2020-12-03 10:00:00,영서 내륙형,2020-12-03,12,10,5,True,False,False,False,5,0.0,0.004,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.004,True
FE_00793,YS_0029,2021-02-03 09:00:00,영서 내륙형,2021-02-03,2,9,5,True,False,False,True,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00794,YS_0029,2021-03-19 11:00:00,영서 내륙형,2021-03-19,3,11,5,True,False,False,False,5,0.0,0.968,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.968,True
FE_00795,YS_0029,2021-03-19 12:00:00,영서 내륙형,2021-03-19,3,12,5,True,False,False,False,5,0.0,0.77,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.77,True
FE_00796,YS_0030,2020-01-21 14:00:00,영서 내륙형,2020-01-21,1,14,5,True,False,False,False,5,0.0,3.438,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-3.438,True
FE_00797,YS_0030,2020-01-21 15:00:00,영서 내륙형,2020-01-21,1,15,5,True,False,False,False,5,0.0,0.0125,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.0125,True
FE_00798,YS_0030,2020-03-07 16:00:00,영서 내륙형,2020-03-07,3,16,5,True,False,False,False,5,0.0,41.5,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-41.5,True
FE_00799,YS_0030,2020-05-17 10:00:00,영서 내륙형,2020-05-17,5,10,5,True,False,False,False,5,0.01,2.024,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-2.0140000000000002,True
FE_00800,YS_0030,2020-11-15 21:00:00,영서 내륙형,2020-11-15,11,21,5,True,False,False,False,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00801,YS_0030,2020-11-26 12:00:00,영서 내륙형,2020-11-26,11,12,5,True,False,False,False,5,0.0,0.8200000000000001,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.8200000000000001,True
FE_00802,YS_0030,2021-01-27 17:00:00,영서 내륙형,2021-01-27,1,17,5,True,False,False,False,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00803,YS_0030,2021-02-07 18:00:00,영서 내륙형,2021-02-07,2,18,5,True,False,False,True,5,0.0,0.008,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.008,True
FE_00804,YS_0030,2021-03-10 09:00:00,영서 내륙형,2021-03-10,3,9,5,True,False,False,False,5,0.0,10.446000000000002,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-10.446000000000002,True
FE_00805,YS_0030,2021-03-22 15:00:00,영서 내륙형,2021-03-22,3,15,5,True,False,False,False,5,0.0,5.01,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-5.01,True
FE_00806,YS_0030,2021-05-06 17:00:00,영서 내륙형,2021-05-06,5,17,5,True,False,False,False,5,0.0,17.952,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-17.952,True
FE_00807,YS_0031,2020-10-31 15:00:00,고지·산간형,2020-10-31,10,15,5,True,False,False,False,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00808,YS_0032,2020-05-17 20:00:00,고지·산간형,2020-05-17,5,20,5,True,False,False,False,5,0.0,0.484,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.484,True
FE_00809,YS_0032,2021-01-27 14:00:00,고지·산간형,2021-01-27,1,14,5,True,False,False,False,5,0.47000000000000003,0.012,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.458,False
FE_00810,YS_0032,2021-02-01 09:00:00,고지·산간형,2021-02-01,2,9,5,True,False,False,True,5,9.37,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,9.37,False
FE_00811,YS_0032,2021-02-01 11:00:00,고지·산간형,2021-02-01,2,11,5,True,False,False,True,5,9.379999999999999,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,9.379999999999999,False
FE_00812,YS_0032,2021-02-12 09:00:00,고지·산간형,2021-02-12,2,9,5,True,False,False,True,5,0.0,0.002,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.002,True
FE_00813,YS_0032,2021-02-16 09:00:00,고지·산간형,2021-02-16,2,9,5,True,False,False,True,5,0.01,0.002,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.008,False
FE_00814,YS_0032,2021-02-25 16:00:00,고지·산간형,2021-02-25,2,16,5,True,False,False,True,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00815,YS_0032,2021-03-24 15:00:00,고지·산간형,2021-03-24,3,15,5,True,False,False,False,5,0.0,5.508000000000001,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-5.508000000000001,True
FE_00816,YS_0032,2021-04-24 19:00:00,고지·산간형,2021-04-24,4,19,5,True,False,False,False,5,0.0,11.193999999999999,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-11.193999999999999,True
FE_00817,YS_0033,2020-04-15 11:00:00,고지·산간형,2020-04-15,4,11,5,True,False,False,False,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00818,YS_0033,2020-10-21 14:00:00,고지·산간형,2020-10-21,10,14,5,True,False,False,False,5,0.0,0.774,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.774,True
FE_00819,YS_0033,2021-01-18 23:00:00,고지·산간형,2021-01-18,1,23,5,True,False,False,False,5,0.48000000000000004,0.196,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.28400000000000003,False
FE_00820,YS_0033,2021-02-02 10:00:00,고지·산간형,2021-02-02,2,10,5,True,False,False,True,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00821,YS_0034,2020-11-26 13:00:00,영서 내륙형,2020-11-26,11,13,5,True,False,False,False,5,0.0,13.931999999999999,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-13.931999999999999,True
FE_00822,YS_0034,2021-01-01 22:00:00,영서 내륙형,2021-01-01,1,22,5,True,False,False,False,5,0.0,0.302,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.302,True
FE_00823,YS_0034,2021-03-31 07:00:00,영서 내륙형,2021-03-31,3,7,5,True,False,False,False,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00824,YS_0034,2021-04-21 13:00:00,영서 내륙형,2021-04-21,4,13,5,True,False,False,False,5,0.0,14.403999999999996,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-14.403999999999996,True
FE_00825,YS_0034,2021-04-21 14:00:00,영서 내륙형,2021-04-21,4,14,5,True,False,False,False,5,0.0,0.868,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.868,True
FE_00826,YS_0035,2020-06-10 09:00:00,고지·산간형,2020-06-10,6,9,5,True,False,False,False,5,0.0,0.018,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.018,True
FE_00827,YS_0035,2020-07-10 11:00:00,고지·산간형,2020-07-10,7,11,5,True,False,False,False,5,5.6899999999999995,9.064,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-3.3740000000000006,True
FE_00828,YS_0035,2021-02-01 10:00:00,고지·산간형,2021-02-01,2,10,5,True,False,False,True,5,0.08,0.298,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.21799999999999997,True
FE_00829,YS_0035,2021-02-01 11:00:00,고지·산간형,2021-02-01,2,11,5,True,False,False,True,5,0.08,0.298,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.21799999999999997,True
FE_00830,YS_0035,2021-02-13 20:00:00,고지·산간형,2021-02-13,2,20,5,True,False,False,True,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00831,YS_0035,2021-02-20 04:00:00,고지·산간형,2021-02-20,2,4,5,True,False,False,True,5,0.0,0.296,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.296,True
FE_00832,YS_0035,2021-03-24 18:00:00,고지·산간형,2021-03-24,3,18,5,True,False,False,False,5,0.0,10.297999999999998,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-10.297999999999998,True
FE_00833,YS_0035,2021-03-28 09:00:00,고지·산간형,2021-03-28,3,9,5,True,False,False,False,5,14.14,0.7,rain_sum_24h,rain_sum,24.0,lower,hourly_window,13.440000000000001,False
FE_00834,YS_0035,2021-03-30 09:00:00,고지·산간형,2021-03-30,3,9,5,True,False,False,False,5,0.0,14.354,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-14.354,True
FE_00835,YS_0035,2021-05-07 11:00:00,고지·산간형,2021-05-07,5,11,5,True,False,False,False,5,0.0,6.074,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-6.074,True
FE_00836,YS_0035,2021-05-13 09:00:00,고지·산간형,2021-05-13,5,9,5,True,False,False,False,5,0.0,1.38,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-1.38,True
FE_00837,YS_0036,2021-04-10 18:00:00,고지·산간형,2021-04-10,4,18,5,True,False,False,False,5,0.0,4.518,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-4.518,True
FE_00838,YS_0037,2020-01-03 12:00:00,영서 내륙형,2020-01-03,1,12,5,True,False,False,False,5,0.0,0.05600000000000001,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.05600000000000001,True
FE_00839,YS_0037,2020-01-04 13:00:00,영서 내륙형,2020-01-04,1,13,5,True,False,False,False,5,0.0,0.1,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.1,True
FE_00840,YS_0037,2020-01-04 15:00:00,영서 내륙형,2020-01-04,1,15,5,True,False,False,False,5,0.0,0.006,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.006,True
FE_00841,YS_0037,2020-01-05 06:00:00,영서 내륙형,2020-01-05,1,6,5,True,False,False,False,5,0.0,1.4540000000000002,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-1.4540000000000002,True
FE_00842,YS_0037,2020-01-06 00:00:00,영서 내륙형,2020-01-06,1,0,5,True,False,False,False,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00843,YS_0037,2020-01-06 12:00:00,영서 내륙형,2020-01-06,1,12,5,True,False,False,False,5,0.0,0.166,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.166,True
FE_00844,YS_0037,2020-03-08 18:00:00,영서 내륙형,2020-03-08,3,18,5,True,False,False,False,5,0.0,0.394,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.394,True
FE_00845,YS_0037,2020-04-04 16:00:00,영서 내륙형,2020-04-04,4,16,5,True,False,False,False,5,0.0,1.1300000000000001,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-1.1300000000000001,True
FE_00846,YS_0037,2020-04-04 17:00:00,영서 내륙형,2020-04-04,4,17,5,True,False,False,False,5,0.0,0.42000000000000004,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.42000000000000004,True
FE_00847,YS_0037,2020-05-01 14:00:00,영서 내륙형,2020-05-01,5,14,5,True,False,False,False,5,0.0,0.138,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.138,True
FE_00848,YS_0037,2020-06-13 15:00:00,영서 내륙형,2020-06-13,6,15,5,True,False,False,False,5,0.0,2.72,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-2.72,True
FE_00849,YS_0037,2020-10-06 14:00:00,영서 내륙형,2020-10-06,10,14,5,True,False,False,False,5,0.0,0.074,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-0.074,True
FE_00850,YS_0037,2020-12-10 10:00:00,영서 내륙형,2020-12-10,12,10,5,True,False,False,False,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00851,YS_0037,2021-01-29 10:00:00,영서 내륙형,2021-01-29,1,10,5,True,False,False,False,5,2.16,1.4080000000000001,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.752,False
FE_00852,YS_0037,2021-02-02 11:00:00,영서 내륙형,2021-02-02,2,11,5,True,False,False,True,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00853,YS_0037,2021-04-02 11:00:00,영서 내륙형,2021-04-02,4,11,5,True,False,False,False,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00854,YS_0037,2021-05-11 17:00:00,영서 내륙형,2021-05-11,5,17,5,True,False,False,False,5,0.0,1.714,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-1.714,True
FE_00855,YS_0037,2021-05-12 10:00:00,영서 내륙형,2021-05-12,5,10,5,True,False,False,False,5,0.0,8.904,rain_sum_24h,rain_sum,24.0,lower,hourly_window,-8.904,True
FE_00856,YS_0038,2020-10-17 09:00:00,영서 내륙형,2020-10-17,10,9,5,True,False,False,False,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00857,YS_0038,2021-02-01 09:00:00,영서 내륙형,2021-02-01,2,9,5,True,False,False,True,5,4.49,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,4.49,False
FE_00858,YS_0038,2021-02-01 11:00:00,영서 내륙형,2021-02-01,2,11,5,True,False,False,True,5,4.49,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,4.49,False
FE_00859,YS_0038,2021-02-02 14:00:00,영서 내륙형,2021-02-02,2,14,5,True,False,False,True,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00860,YS_0038,2021-02-03 16:00:00,영서 내륙형,2021-02-03,2,16,5,True,False,False,True,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00861,YS_0038,2021-02-05 16:00:00,영서 내륙형,2021-02-05,2,16,5,True,False,False,True,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00862,YS_0038,2021-02-07 09:00:00,영서 내륙형,2021-02-07,2,9,5,True,False,False,True,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00863,YS_0038,2021-02-12 15:00:00,영서 내륙형,2021-02-12,2,15,5,True,False,False,True,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00864,YS_0038,2021-02-15 18:00:00,영서 내륙형,2021-02-15,2,18,5,True,False,False,True,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00865,YS_0038,2021-02-18 13:00:00,영서 내륙형,2021-02-18,2,13,5,True,False,False,True,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
FE_00866,YS_0038,2021-02-21 08:00:00,영서 내륙형,2021-02-21,2,8,5,True,False,False,True,5,0.0,0.0,rain_sum_24h,rain_sum,24.0,lower,hourly_window,0.0,False
