analysis_id,fire_exposure_id,sample_group,target,기상셀ID,기준시각,기후지형유형,date,month,hour,rh_mean_3h_drop_le_m5,rh_mean_3h_drop_le_m10,rh_mean_6h_drop_le_m5,rh_mean_6h_drop_le_m10,rh_min_6h_drop_le_m10,wind_mean_3h_inc_ge_0p5,wind_max_6h_inc_ge_1p0,pressure_abs_change_3h_ge_1p0,ffmc_1d_change_ge_3,isi_1d_change_ge_0p5
FE_00790_C01,FE_00790,matched_control,0,YS_0029,2020-04-05 17:00:00,영서 내륙형,2020-04-05,4,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
FE_00790_C02,FE_00790,matched_control,0,YS_0029,2020-04-09 17:00:00,영서 내륙형,2020-04-09,4,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
FE_00790_C03,FE_00790,matched_control,0,YS_0029,2020-04-12 17:00:00,영서 내륙형,2020-04-12,4,17,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FE_00790_C04,FE_00790,matched_control,0,YS_0029,2020-04-19 17:00:00,영서 내륙형,2020-04-19,4,17,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
FE_00790_C05,FE_00790,matched_control,0,YS_0029,2020-04-21 17:00:00,영서 내륙형,2020-04-21,4,17,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
FE_00791_C01,FE_00791,matched_control,0,YS_0029,2020-06-08 16:00:00,영서 내륙형,2020-06-08,6,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
FE_00791_C02,FE_00791,matched_control,0,YS_0029,2020-06-12 16:00:00,영서 내륙형,2020-06-12,6,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FE_00791_C03,FE_00791,matched_control,0,YS_0029,2020-06-17 16:00:00,영서 내륙형,2020-06-17,6,16,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FE_00791_C04,FE_00791,matched_control,0,YS_0029,2020-06-18 16:00:00,영서 내륙형,2020-06-18,6,16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
FE_00791_C05,FE_00791,matched_control,0,YS_0029,2020-06-24 16:00:00,영서 내륙형,2020-06-24,6,16,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
FE_00792_C01,FE_00792,matched_control,0,YS_0029,2020-12-06 10:00:00,영서 내륙형,2020-12-06,12,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00792_C02,FE_00792,matched_control,0,YS_0029,2020-12-10 10:00:00,영서 내륙형,2020-12-10,12,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
FE_00792_C03,FE_00792,matched_control,0,YS_0029,2020-12-11 10:00:00,영서 내륙형,2020-12-11,12,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00792_C04,FE_00792,matched_control,0,YS_0029,2020-12-15 10:00:00,영서 내륙형,2020-12-15,12,10,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FE_00792_C05,FE_00792,matched_control,0,YS_0029,2020-12-28 10:00:00,영서 내륙형,2020-12-28,12,10,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
FE_00793_C01,FE_00793,matched_control,0,YS_0029,2021-02-09 09:00:00,영서 내륙형,2021-02-09,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FE_00793_C02,FE_00793,matched_control,0,YS_0029,2021-02-13 09:00:00,영서 내륙형,2021-02-13,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00793_C03,FE_00793,matched_control,0,YS_0029,2021-02-14 09:00:00,영서 내륙형,2021-02-14,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FE_00793_C04,FE_00793,matched_control,0,YS_0029,2021-02-24 09:00:00,영서 내륙형,2021-02-24,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00793_C05,FE_00793,matched_control,0,YS_0029,2021-02-25 09:00:00,영서 내륙형,2021-02-25,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00794_C01,FE_00794,matched_control,0,YS_0029,2021-03-01 11:00:00,영서 내륙형,2021-03-01,3,11,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
FE_00794_C02,FE_00794,matched_control,0,YS_0029,2021-03-06 11:00:00,영서 내륙형,2021-03-06,3,11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
FE_00794_C03,FE_00794,matched_control,0,YS_0029,2021-03-08 11:00:00,영서 내륙형,2021-03-08,3,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FE_00794_C04,FE_00794,matched_control,0,YS_0029,2021-03-14 11:00:00,영서 내륙형,2021-03-14,3,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00794_C05,FE_00794,matched_control,0,YS_0029,2021-03-25 11:00:00,영서 내륙형,2021-03-25,3,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00795_C01,FE_00795,matched_control,0,YS_0029,2021-03-10 12:00:00,영서 내륙형,2021-03-10,3,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00795_C02,FE_00795,matched_control,0,YS_0029,2021-03-16 12:00:00,영서 내륙형,2021-03-16,3,12,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
FE_00795_C03,FE_00795,matched_control,0,YS_0029,2021-03-22 12:00:00,영서 내륙형,2021-03-22,3,12,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
FE_00795_C04,FE_00795,matched_control,0,YS_0029,2021-03-30 12:00:00,영서 내륙형,2021-03-30,3,12,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
FE_00795_C05,FE_00795,matched_control,0,YS_0029,2021-03-31 12:00:00,영서 내륙형,2021-03-31,3,12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
FE_00796_C01,FE_00796,matched_control,0,YS_0030,2020-01-03 14:00:00,영서 내륙형,2020-01-03,1,14,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
FE_00796_C02,FE_00796,matched_control,0,YS_0030,2020-01-07 14:00:00,영서 내륙형,2020-01-07,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FE_00796_C03,FE_00796,matched_control,0,YS_0030,2020-01-18 14:00:00,영서 내륙형,2020-01-18,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00796_C04,FE_00796,matched_control,0,YS_0030,2020-01-28 14:00:00,영서 내륙형,2020-01-28,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00796_C05,FE_00796,matched_control,0,YS_0030,2020-01-31 14:00:00,영서 내륙형,2020-01-31,1,14,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
FE_00797_C01,FE_00797,matched_control,0,YS_0030,2020-01-01 15:00:00,영서 내륙형,2020-01-01,1,15,,,,,,,,1.0,,
FE_00797_C02,FE_00797,matched_control,0,YS_0030,2020-01-10 15:00:00,영서 내륙형,2020-01-10,1,15,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
FE_00797_C03,FE_00797,matched_control,0,YS_0030,2020-01-12 15:00:00,영서 내륙형,2020-01-12,1,15,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
FE_00797_C04,FE_00797,matched_control,0,YS_0030,2020-01-16 15:00:00,영서 내륙형,2020-01-16,1,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
FE_00797_C05,FE_00797,matched_control,0,YS_0030,2020-01-29 15:00:00,영서 내륙형,2020-01-29,1,15,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
FE_00798_C01,FE_00798,matched_control,0,YS_0030,2020-03-03 16:00:00,영서 내륙형,2020-03-03,3,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FE_00798_C02,FE_00798,matched_control,0,YS_0030,2020-03-21 16:00:00,영서 내륙형,2020-03-21,3,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FE_00798_C03,FE_00798,matched_control,0,YS_0030,2020-03-23 16:00:00,영서 내륙형,2020-03-23,3,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FE_00798_C04,FE_00798,matched_control,0,YS_0030,2020-03-25 16:00:00,영서 내륙형,2020-03-25,3,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
FE_00798_C05,FE_00798,matched_control,0,YS_0030,2020-03-29 16:00:00,영서 내륙형,2020-03-29,3,16,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
FE_00799_C01,FE_00799,matched_control,0,YS_0030,2020-05-02 10:00:00,영서 내륙형,2020-05-02,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00799_C02,FE_00799,matched_control,0,YS_0030,2020-05-20 10:00:00,영서 내륙형,2020-05-20,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FE_00799_C03,FE_00799,matched_control,0,YS_0030,2020-05-22 10:00:00,영서 내륙형,2020-05-22,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FE_00799_C04,FE_00799,matched_control,0,YS_0030,2020-05-23 10:00:00,영서 내륙형,2020-05-23,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FE_00799_C05,FE_00799,matched_control,0,YS_0030,2020-05-29 10:00:00,영서 내륙형,2020-05-29,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
FE_00800_C01,FE_00800,matched_control,0,YS_0030,2020-11-03 21:00:00,영서 내륙형,2020-11-03,11,21,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
FE_00800_C02,FE_00800,matched_control,0,YS_0030,2020-11-07 21:00:00,영서 내륙형,2020-11-07,11,21,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
FE_00800_C03,FE_00800,matched_control,0,YS_0030,2020-11-10 21:00:00,영서 내륙형,2020-11-10,11,21,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
FE_00800_C04,FE_00800,matched_control,0,YS_0030,2020-11-11 21:00:00,영서 내륙형,2020-11-11,11,21,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
FE_00800_C05,FE_00800,matched_control,0,YS_0030,2020-11-29 21:00:00,영서 내륙형,2020-11-29,11,21,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
FE_00801_C01,FE_00801,matched_control,0,YS_0030,2020-11-02 12:00:00,영서 내륙형,2020-11-02,11,12,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
FE_00801_C02,FE_00801,matched_control,0,YS_0030,2020-11-06 12:00:00,영서 내륙형,2020-11-06,11,12,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
FE_00801_C03,FE_00801,matched_control,0,YS_0030,2020-11-07 12:00:00,영서 내륙형,2020-11-07,11,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00801_C04,FE_00801,matched_control,0,YS_0030,2020-11-11 12:00:00,영서 내륙형,2020-11-11,11,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FE_00801_C05,FE_00801,matched_control,0,YS_0030,2020-11-18 12:00:00,영서 내륙형,2020-11-18,11,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00802_C01,FE_00802,matched_control,0,YS_0030,2021-01-03 17:00:00,영서 내륙형,2021-01-03,1,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
FE_00802_C02,FE_00802,matched_control,0,YS_0030,2021-01-10 17:00:00,영서 내륙형,2021-01-10,1,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
FE_00802_C03,FE_00802,matched_control,0,YS_0030,2021-01-14 17:00:00,영서 내륙형,2021-01-14,1,17,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
FE_00802_C04,FE_00802,matched_control,0,YS_0030,2021-01-21 17:00:00,영서 내륙형,2021-01-21,1,17,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
FE_00802_C05,FE_00802,matched_control,0,YS_0030,2021-01-31 17:00:00,영서 내륙형,2021-01-31,1,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
FE_00803_C01,FE_00803,matched_control,0,YS_0030,2021-02-01 18:00:00,영서 내륙형,2021-02-01,2,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
FE_00803_C02,FE_00803,matched_control,0,YS_0030,2021-02-03 18:00:00,영서 내륙형,2021-02-03,2,18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
FE_00803_C03,FE_00803,matched_control,0,YS_0030,2021-02-14 18:00:00,영서 내륙형,2021-02-14,2,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
FE_00803_C04,FE_00803,matched_control,0,YS_0030,2021-02-20 18:00:00,영서 내륙형,2021-02-20,2,18,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
FE_00803_C05,FE_00803,matched_control,0,YS_0030,2021-02-25 18:00:00,영서 내륙형,2021-02-25,2,18,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
FE_00804_C01,FE_00804,matched_control,0,YS_0030,2021-03-02 09:00:00,영서 내륙형,2021-03-02,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FE_00804_C02,FE_00804,matched_control,0,YS_0030,2021-03-05 09:00:00,영서 내륙형,2021-03-05,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FE_00804_C03,FE_00804,matched_control,0,YS_0030,2021-03-14 09:00:00,영서 내륙형,2021-03-14,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FE_00804_C04,FE_00804,matched_control,0,YS_0030,2021-03-19 09:00:00,영서 내륙형,2021-03-19,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00804_C05,FE_00804,matched_control,0,YS_0030,2021-03-27 09:00:00,영서 내륙형,2021-03-27,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00805_C01,FE_00805,matched_control,0,YS_0030,2021-03-03 15:00:00,영서 내륙형,2021-03-03,3,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
FE_00805_C02,FE_00805,matched_control,0,YS_0030,2021-03-07 15:00:00,영서 내륙형,2021-03-07,3,15,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
FE_00805_C03,FE_00805,matched_control,0,YS_0030,2021-03-12 15:00:00,영서 내륙형,2021-03-12,3,15,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
FE_00805_C04,FE_00805,matched_control,0,YS_0030,2021-03-14 15:00:00,영서 내륙형,2021-03-14,3,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
FE_00805_C05,FE_00805,matched_control,0,YS_0030,2021-03-28 15:00:00,영서 내륙형,2021-03-28,3,15,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
FE_00806_C01,FE_00806,matched_control,0,YS_0030,2021-05-02 17:00:00,영서 내륙형,2021-05-02,5,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
FE_00806_C02,FE_00806,matched_control,0,YS_0030,2021-05-09 17:00:00,영서 내륙형,2021-05-09,5,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
FE_00806_C03,FE_00806,matched_control,0,YS_0030,2021-05-16 17:00:00,영서 내륙형,2021-05-16,5,17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FE_00806_C04,FE_00806,matched_control,0,YS_0030,2021-05-23 17:00:00,영서 내륙형,2021-05-23,5,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
FE_00806_C05,FE_00806,matched_control,0,YS_0030,2021-05-26 17:00:00,영서 내륙형,2021-05-26,5,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FE_00807_C01,FE_00807,matched_control,0,YS_0031,2020-10-08 15:00:00,고지·산간형,2020-10-08,10,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
FE_00807_C02,FE_00807,matched_control,0,YS_0031,2020-10-13 15:00:00,고지·산간형,2020-10-13,10,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
FE_00807_C03,FE_00807,matched_control,0,YS_0031,2020-10-17 15:00:00,고지·산간형,2020-10-17,10,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
FE_00807_C04,FE_00807,matched_control,0,YS_0031,2020-10-18 15:00:00,고지·산간형,2020-10-18,10,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
FE_00807_C05,FE_00807,matched_control,0,YS_0031,2020-10-25 15:00:00,고지·산간형,2020-10-25,10,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
FE_00808_C01,FE_00808,matched_control,0,YS_0032,2020-05-04 20:00:00,고지·산간형,2020-05-04,5,20,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
FE_00808_C02,FE_00808,matched_control,0,YS_0032,2020-05-20 20:00:00,고지·산간형,2020-05-20,5,20,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00808_C03,FE_00808,matched_control,0,YS_0032,2020-05-22 20:00:00,고지·산간형,2020-05-22,5,20,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
FE_00808_C04,FE_00808,matched_control,0,YS_0032,2020-05-29 20:00:00,고지·산간형,2020-05-29,5,20,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
FE_00808_C05,FE_00808,matched_control,0,YS_0032,2020-05-31 20:00:00,고지·산간형,2020-05-31,5,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
FE_00809_C01,FE_00809,matched_control,0,YS_0032,2021-01-01 14:00:00,고지·산간형,2021-01-01,1,14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FE_00809_C02,FE_00809,matched_control,0,YS_0032,2021-01-09 14:00:00,고지·산간형,2021-01-09,1,14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FE_00809_C03,FE_00809,matched_control,0,YS_0032,2021-01-12 14:00:00,고지·산간형,2021-01-12,1,14,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
FE_00809_C04,FE_00809,matched_control,0,YS_0032,2021-01-14 14:00:00,고지·산간형,2021-01-14,1,14,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
FE_00809_C05,FE_00809,matched_control,0,YS_0032,2021-01-18 14:00:00,고지·산간형,2021-01-18,1,14,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
FE_00810_C01,FE_00810,matched_control,0,YS_0032,2021-02-05 09:00:00,고지·산간형,2021-02-05,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
FE_00810_C02,FE_00810,matched_control,0,YS_0032,2021-02-06 09:00:00,고지·산간형,2021-02-06,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00810_C03,FE_00810,matched_control,0,YS_0032,2021-02-07 09:00:00,고지·산간형,2021-02-07,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00810_C04,FE_00810,matched_control,0,YS_0032,2021-02-19 09:00:00,고지·산간형,2021-02-19,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00810_C05,FE_00810,matched_control,0,YS_0032,2021-02-21 09:00:00,고지·산간형,2021-02-21,2,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
FE_00811_C01,FE_00811,matched_control,0,YS_0032,2021-02-05 11:00:00,고지·산간형,2021-02-05,2,11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
FE_00811_C02,FE_00811,matched_control,0,YS_0032,2021-02-06 11:00:00,고지·산간형,2021-02-06,2,11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
FE_00811_C03,FE_00811,matched_control,0,YS_0032,2021-02-08 11:00:00,고지·산간형,2021-02-08,2,11,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
FE_00811_C04,FE_00811,matched_control,0,YS_0032,2021-02-21 11:00:00,고지·산간형,2021-02-21,2,11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
FE_00811_C05,FE_00811,matched_control,0,YS_0032,2021-02-28 11:00:00,고지·산간형,2021-02-28,2,11,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
FE_00812_C01,FE_00812,matched_control,0,YS_0032,2021-02-06 09:00:00,고지·산간형,2021-02-06,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00812_C02,FE_00812,matched_control,0,YS_0032,2021-02-07 09:00:00,고지·산간형,2021-02-07,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00812_C03,FE_00812,matched_control,0,YS_0032,2021-02-08 09:00:00,고지·산간형,2021-02-08,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00812_C04,FE_00812,matched_control,0,YS_0032,2021-02-22 09:00:00,고지·산간형,2021-02-22,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00812_C05,FE_00812,matched_control,0,YS_0032,2021-02-28 09:00:00,고지·산간형,2021-02-28,2,9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
FE_00813_C01,FE_00813,matched_control,0,YS_0032,2021-02-06 09:00:00,고지·산간형,2021-02-06,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00813_C02,FE_00813,matched_control,0,YS_0032,2021-02-09 09:00:00,고지·산간형,2021-02-09,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00813_C03,FE_00813,matched_control,0,YS_0032,2021-02-19 09:00:00,고지·산간형,2021-02-19,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00813_C04,FE_00813,matched_control,0,YS_0032,2021-02-20 09:00:00,고지·산간형,2021-02-20,2,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FE_00813_C05,FE_00813,matched_control,0,YS_0032,2021-02-28 09:00:00,고지·산간형,2021-02-28,2,9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
FE_00814_C01,FE_00814,matched_control,0,YS_0032,2021-02-03 16:00:00,고지·산간형,2021-02-03,2,16,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
FE_00814_C02,FE_00814,matched_control,0,YS_0032,2021-02-08 16:00:00,고지·산간형,2021-02-08,2,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
FE_00814_C03,FE_00814,matched_control,0,YS_0032,2021-02-21 16:00:00,고지·산간형,2021-02-21,2,16,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
FE_00814_C04,FE_00814,matched_control,0,YS_0032,2021-02-22 16:00:00,고지·산간형,2021-02-22,2,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00814_C05,FE_00814,matched_control,0,YS_0032,2021-02-28 16:00:00,고지·산간형,2021-02-28,2,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FE_00815_C01,FE_00815,matched_control,0,YS_0032,2021-03-03 15:00:00,고지·산간형,2021-03-03,3,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
FE_00815_C02,FE_00815,matched_control,0,YS_0032,2021-03-08 15:00:00,고지·산간형,2021-03-08,3,15,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
FE_00815_C03,FE_00815,matched_control,0,YS_0032,2021-03-28 15:00:00,고지·산간형,2021-03-28,3,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00815_C04,FE_00815,matched_control,0,YS_0032,2021-03-29 15:00:00,고지·산간형,2021-03-29,3,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
FE_00815_C05,FE_00815,matched_control,0,YS_0032,2021-03-31 15:00:00,고지·산간형,2021-03-31,3,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
FE_00816_C01,FE_00816,matched_control,0,YS_0032,2021-04-04 19:00:00,고지·산간형,2021-04-04,4,19,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
FE_00816_C02,FE_00816,matched_control,0,YS_0032,2021-04-05 19:00:00,고지·산간형,2021-04-05,4,19,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
FE_00816_C03,FE_00816,matched_control,0,YS_0032,2021-04-07 19:00:00,고지·산간형,2021-04-07,4,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
FE_00816_C04,FE_00816,matched_control,0,YS_0032,2021-04-09 19:00:00,고지·산간형,2021-04-09,4,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00816_C05,FE_00816,matched_control,0,YS_0032,2021-04-18 19:00:00,고지·산간형,2021-04-18,4,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
FE_00817_C01,FE_00817,matched_control,0,YS_0033,2020-04-05 11:00:00,고지·산간형,2020-04-05,4,11,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
FE_00817_C02,FE_00817,matched_control,0,YS_0033,2020-04-19 11:00:00,고지·산간형,2020-04-19,4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00817_C03,FE_00817,matched_control,0,YS_0033,2020-04-23 11:00:00,고지·산간형,2020-04-23,4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
