fire_id,발생일시,기상셀ID,기후권역,기후지형유형,addr_type,기후지형_번지유형,월_key,시간_key,산불위험계절,발생시간대구분,L1_NAME,L2_NAME,생활권프록시,원인프록시_500m,상대강수부족_score,상대강풍_score,단기상대건조_score
F_007708,2020-03-31 13:00:00,YS_0060,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),3,13,산불위험계절(11~5월),한낮(10~13시),미분류,미분류,비인접,기타 인간활동 발화 후보,-0.29700700608683905,0.10660608756048415,0.9689991024697551
F_007709,2020-04-01 11:00:00,YS_0013,영서,고지·산간형,임야번지(산),고지·산간형 / 임야번지(산),4,11,산불위험계절(11~5월),한낮(10~13시),산림지역,침엽수림,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.21227817626687762,-0.711261187459257,-0.3782234694240695
F_007710,2020-04-01 14:00:00,YD_0007,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,4,14,산불위험계절(11~5월),오후(14~17시),초지,인공초지,도로/시가화/농업 인접,입산활동 발화 후보,0.05833427251209743,-0.9001364457344543,-1.4282677355469198
F_007711,2020-04-02 19:00:00,YS_0022,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,4,19,산불위험계절(11~5월),저녁(18~23시),농업지역,밭,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.6793637470622717,0.668296297046755,0.09270405555248083
F_007712,2020-04-03 14:00:00,YS_0050,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),4,14,산불위험계절(11~5월),오후(14~17시),산림지역,활엽수림,도로/시가화/농업 인접,입산활동 발화 후보,-0.11496003171340542,-0.21386133124489687,-0.30469019331855113
F_007713,2020-04-03 15:00:00,YS_0050,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),4,15,산불위험계절(11~5월),오후(14~17시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.08251107874103633,0.42851523143935955,0.3089544678153658
F_007714,2020-04-03 15:00:00,YS_0050,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),4,15,산불위험계절(11~5월),오후(14~17시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,1.8840181308307835,0.08365103366012677,0.6185505648393478
F_007715,2020-04-03 15:00:00,YS_0050,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,4,15,산불위험계절(11~5월),오후(14~17시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.31417600505399307,0.26322840043774903,0.47856545934803485
F_007716,2020-04-04 03:00:00,YD_0011,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,4,3,산불위험계절(11~5월),야간(0~5시),산림지역,침엽수림,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.07849907897159922,1.2828014191864177,2.116984416894925
F_007717,2020-04-04 05:00:00,YS_0023,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,4,5,산불위험계절(11~5월),야간(0~5시),산림지역,침엽수림,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.22890827576722148,-0.23901104933583925,0.20217081405182522
F_007718,2020-04-04 16:00:00,YS_0037,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,4,16,산불위험계절(11~5월),오후(14~17시),산림지역,활엽수림,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.3034910585789578,-0.47500956032964364,-0.10051226437560302
F_007719,2020-04-04 16:00:00,YS_0037,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,4,16,산불위험계절(11~5월),오후(14~17시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.051389893874474894,-0.023911031459727818,-0.0034540730873717576
F_007720,2020-04-04 17:00:00,YS_0037,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,4,17,산불위험계절(11~5월),오후(14~17시),습지,내륙습지,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.041306545327671876,0.1926351062613823,0.16886614155763882
F_007721,2020-04-04 16:00:00,YS_0037,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),4,16,산불위험계절(11~5월),오후(14~17시),산림지역,활엽수림,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.29027836546842073,-0.16323122710266297,-0.4198795321270109
F_007722,2020-04-06 11:00:00,YS_0002,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,4,11,산불위험계절(11~5월),한낮(10~13시),농업지역,밭,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.022856511761574612,-0.33561681967436224,0.22025561578168548
F_007723,2020-04-06 16:00:00,YS_0004,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,4,16,산불위험계절(11~5월),오후(14~17시),초지,인공초지,도로/시가화/농업 인접,입산활동 발화 후보,-0.1260972687120279,-0.3696553856680353,0.7103807385135246
F_007724,2020-04-06 10:00:00,YS_0002,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,4,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.018244070656719596,-0.45453384204222236,1.0575785856838422
F_007725,2020-04-06 10:00:00,YS_0002,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),4,10,산불위험계절(11~5월),한낮(10~13시),나지,인공나지,도로/시가화/농업 인접,기타 인간활동 발화 후보,1.9818323043468782,-0.6696959180668394,1.4313934447361183
F_007726,2020-04-06 10:00:00,YS_0002,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,4,10,산불위험계절(11~5월),한낮(10~13시),농업지역,밭,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.296815800337006,-0.874766310192603,0.5091246566161622
F_007727,2020-04-07 17:00:00,YD_0015,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,4,17,산불위험계절(11~5월),오후(14~17시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.08916093885524397,-0.5370835329389894,-0.39243412074753986
F_007728,2020-04-08 12:00:00,YS_0028,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),4,12,산불위험계절(11~5월),한낮(10~13시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.31756172924622167,0.8557146361700708,-0.1787231466269899
F_007729,2020-04-08 09:00:00,YD_0016,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,4,9,산불위험계절(11~5월),아침(6~9시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,0.9204150962699721,-0.20826528271170847,-0.9584696807322652
F_007730,2020-04-08 13:00:00,YS_0028,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,4,13,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.2114260176307248,0.6844163953663067,-0.4629781490002374
F_007731,2020-04-08 14:00:00,YS_0002,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),4,14,산불위험계절(11~5월),오후(14~17시),산림지역,침엽수림,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.25067266837986785,0.7800383940554928,-0.22978055441035936
F_007732,2020-04-08 14:00:00,YD_0016,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,4,14,산불위험계절(11~5월),오후(14~17시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.2618820984243432,-1.853864876187009,-0.823869974369277
F_007733,2020-04-08 14:00:00,YD_0016,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,4,14,산불위험계절(11~5월),오후(14~17시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.22889877624812907,-1.4650139539202829,-0.9777314877518192
F_007734,2020-04-08 14:00:00,YD_0016,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,4,14,산불위험계절(11~5월),오후(14~17시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.22198624132459605,-0.9670680660495942,-1.2894116566151037
F_007735,2020-04-08 14:00:00,YD_0016,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,4,14,산불위험계절(11~5월),오후(14~17시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.024918040140640918,-1.29315262332312,-1.1746132481525189
F_007736,2020-04-08 14:00:00,YD_0016,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,4,14,산불위험계절(11~5월),오후(14~17시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,1.5823342174772677,-2.080417350257411,-0.6766856814457971
F_007737,2020-04-08 14:00:00,YD_0016,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,4,14,산불위험계절(11~5월),오후(14~17시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,-0.12504772504698547,-0.8670850388469287,0.17887732614168567
F_007738,2020-04-08 14:00:00,YD_0016,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,4,14,산불위험계절(11~5월),오후(14~17시),나지,인공나지,도로/시가화/농업 인접,입산활동 발화 후보,1.5938781219834894,-0.7084038759478434,0.3321378387293938
F_007739,2020-04-08 14:00:00,YD_0016,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,4,14,산불위험계절(11~5월),오후(14~17시),나지,인공나지,도로/시가화/농업 인접,입산활동 발화 후보,0.2913164482310815,-0.4368963455862024,-0.697117389629885
F_007740,2020-04-08 15:00:00,YD_0016,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,4,15,산불위험계절(11~5월),오후(14~17시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,-0.051993123611763316,-1.515091572318245,-0.8501428180488897
F_007741,2020-04-08 13:00:00,YS_0002,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,4,13,산불위험계절(11~5월),한낮(10~13시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.07812690694284884,0.807493247418041,-0.41565000271028707
F_007742,2020-04-08 13:00:00,YS_0002,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),4,13,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.12059249364172894,0.7746840998187806,-0.5545130308568055
F_007743,2020-04-09 10:00:00,YS_0059,영서,고지·산간형,임야번지(산),고지·산간형 / 임야번지(산),4,10,산불위험계절(11~5월),한낮(10~13시),미분류,미분류,비인접,기타 인간활동 발화 후보,0.6385945762576477,-0.6354309667314677,0.8787808303655918
F_007744,2020-04-09 14:00:00,YS_0010,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),4,14,산불위험계절(11~5월),오후(14~17시),시가화건조지역,상업지역,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.2830304577698422,0.020702789213372205,0.3826928747154042
F_007745,2020-04-10 11:00:00,YS_0021,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,4,11,산불위험계절(11~5월),한낮(10~13시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.07395936492048945,-1.0211237137483977,-0.5683961649622858
F_007746,2020-04-10 12:00:00,YS_0043,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),4,12,산불위험계절(11~5월),한낮(10~13시),나지,인공나지,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.27057115460708764,-1.040219765288286,-0.642515742624265
F_007747,2020-04-10 12:00:00,YS_0021,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,4,12,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.11537721556756732,-1.585181230477825,-0.39355433245003035
F_007748,2020-04-10 18:00:00,YS_0050,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,4,18,산불위험계절(11~5월),저녁(18~23시),나지,자연나지,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.07844941798082314,-0.7519192082711796,-0.34164603435402413
F_007749,2020-04-11 14:00:00,YS_0022,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,4,14,산불위험계절(11~5월),오후(14~17시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.23294080633150255,-1.4260150176731856,-0.6473445825424138
F_007750,2020-04-11 14:00:00,YS_0023,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),4,14,산불위험계절(11~5월),오후(14~17시),산림지역,활엽수림,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.5740528148776387,-0.5475095259110676,-0.9937541441430188
F_007751,2020-04-11 12:00:00,YS_0051,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),4,12,산불위험계절(11~5월),한낮(10~13시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.2533177592566822,-0.317482778537965,-0.174974108886301
F_007752,2020-04-12 09:00:00,YD_0020,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,4,9,산불위험계절(11~5월),아침(6~9시),나지,인공나지,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.7109103624257136,-0.12213357044377153,-0.5390593302260424
F_007753,2020-04-13 12:00:00,YS_0007,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,4,12,산불위험계절(11~5월),한낮(10~13시),습지,내륙습지,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.7401742485686746,0.5791174116049584,-1.8082005463356559
F_007754,2020-04-13 12:00:00,YS_0007,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),4,12,산불위험계절(11~5월),한낮(10~13시),습지,내륙습지,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.026099143699238967,0.42526778808296556,-1.944646794878294
F_007755,2020-04-13 12:00:00,YS_0007,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,4,12,산불위험계절(11~5월),한낮(10~13시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.7006889114696666,0.4193042074855277,-1.5620973750554703
F_007756,2020-04-13 17:00:00,YS_0071,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,4,17,산불위험계절(11~5월),오후(14~17시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.07361530084318213,-0.19527133705143124,-0.5646385840346358
F_007757,2020-04-13 20:00:00,YS_0054,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),4,20,산불위험계절(11~5월),저녁(18~23시),산림지역,침엽수림,도로/시가화/농업 인접,기타 인간활동 발화 후보,1.5970104929613667,0.7288824024353784,0.9453761269551553
F_007758,2020-04-13 12:00:00,YS_0007,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),4,12,산불위험계절(11~5월),한낮(10~13시),산림지역,활엽수림,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.08669190006443662,0.6457397254319169,-1.6655946035947597
F_007759,2020-04-14 15:00:00,YS_0039,영서,고지·산간형,임야번지(산),고지·산간형 / 임야번지(산),4,15,산불위험계절(11~5월),오후(14~17시),농업지역,밭,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.4034984048951395,0.4895831357214486,0.039035188988865335
F_007760,2020-04-14 17:00:00,YS_0070,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),4,17,산불위험계절(11~5월),오후(14~17시),산림지역,활엽수림,비인접,기타 인간활동 발화 후보,-0.2407433733701893,-1.0524760270288027,0.6747383385308156
F_007761,2020-04-14 18:00:00,YS_0070,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),4,18,산불위험계절(11~5월),저녁(18~23시),산림지역,활엽수림,비인접,기타 인간활동 발화 후보,0.6215348457394547,-0.5256319437449252,0.5352649409751055
F_007762,2020-04-14 15:00:00,YS_0039,영서,고지·산간형,임야번지(산),고지·산간형 / 임야번지(산),4,15,산불위험계절(11~5월),오후(14~17시),산림지역,활엽수림,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.9552272378742247,-0.06003964770061384,1.11399021726921
